,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
12818,28,Local-gov,229656.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,1485.0,40.0,United-States,1
4705,62,Federal-gov,52765.0,9th,5.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
6075,18,Private,115258.0,10th,6.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,0
12297,29,Private,438429.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
14092,30,Private,155914.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55.0,United-States,0
12867,48,Private,155489.0,Some-college,10.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1
8262,54,Private,54065.0,7th-8th,4.0,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,0
4290,72,Private,76206.0,9th,5.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,16.0,United-States,0
6763,32,Private,386806.0,5th-6th,3.0,Married-civ-spouse,Craft-repair,Husband,Other,Male,0.0,0.0,45.0,Mexico,1
847,29,Private,108775.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1
11201,48,Local-gov,24366.0,Assoc-voc,11.0,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,0
242,55,Self-emp-not-inc,105239.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2057.0,60.0,United-States,0
15916,36,Private,224531.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Poland,1
8717,45,State-gov,255456.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,50.0,India,1
15452,44,State-gov,484879.0,Bachelors,13.0,Separated,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
12269,43,Private,224998.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,1977.0,40.0,United-States,1
14476,30,Private,189439.0,HS-grad,9.0,Married-spouse-absent,Other-service,Unmarried,Black,Female,0.0,0.0,38.0,United-States,0
9034,52,Private,172962.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1
7943,52,Private,30908.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,0
6575,37,Private,397752.0,HS-grad,9.0,Married-spouse-absent,Farming-fishing,Other-relative,White,Male,0.0,0.0,12.0,Mexico,0
10791,31,Private,113708.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0
3325,60,Private,178312.0,11th,7.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1902.0,70.0,United-States,1
3683,18,Private,218183.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,25.0,United-States,0
4717,39,Federal-gov,72887.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,1
5003,32,State-gov,110171.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1902.0,40.0,United-States,1
16275,48,Local-gov,349230.0,Masters,14.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
10301,17,Private,219199.0,10th,6.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,15.0,United-States,0
14980,51,Private,231919.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,0
7756,36,Private,181099.0,Doctorate,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0
1465,36,Private,382859.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,43.0,United-States,1
1499,37,Self-emp-not-inc,227253.0,Preschool,1.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,30.0,Mexico,0
1949,19,Private,29526.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,32.0,United-States,0
6255,42,Private,103089.0,Some-college,10.0,Separated,Prof-specialty,Unmarried,White,Female,1506.0,0.0,40.0,United-States,0
11954,52,Private,389270.0,Assoc-voc,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,36.0,United-States,0
15909,24,Private,109667.0,Masters,14.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,15.0,United-States,0
12777,42,Private,212894.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,70.0,United-States,1
2236,48,Private,172822.0,Some-college,10.0,Divorced,Craft-repair,Unmarried,White,Male,15020.0,0.0,48.0,United-States,1
9632,37,Private,268390.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,Mexico,0
209,34,Private,357145.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,50.0,United-States,1
9858,57,Self-emp-not-inc,200316.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,0
13307,34,Private,302570.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,36.0,United-States,0
2674,34,Private,49325.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
11168,42,Local-gov,270147.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
6920,21,Private,162688.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,0
8839,38,Private,80680.0,10th,6.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
8814,23,Private,131415.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,35.0,United-States,0
14128,22,Private,349198.0,7th-8th,4.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,16.0,United-States,0
9749,32,Local-gov,73514.0,Assoc-voc,11.0,Never-married,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,50.0,United-States,0
1342,52,State-gov,32372.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0
1261,46,Self-emp-not-inc,481987.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,35.0,United-States,0
15808,53,Local-gov,182677.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0.0,0.0,50.0,Philippines,0
5163,45,Private,139571.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,1
2418,44,Private,132849.0,Masters,14.0,Never-married,Craft-repair,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0
10999,19,Private,100669.0,Assoc-voc,11.0,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0.0,0.0,20.0,United-States,0
913,43,Private,307767.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0
16134,43,Private,73333.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,2174.0,0.0,40.0,United-States,0
6250,66,Self-emp-not-inc,34218.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,1
13962,24,Local-gov,335439.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,38.0,United-States,0
6959,34,Local-gov,241259.0,HS-grad,9.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
2377,35,Private,106471.0,Bachelors,13.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,35.0,United-States,0
12937,57,State-gov,202765.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
9718,21,State-gov,155818.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,25.0,United-States,0
13790,40,Private,98466.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,0
5592,29,Private,306420.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,1
6645,30,State-gov,61989.0,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,5.0,United-States,0
5618,69,Self-emp-not-inc,505365.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,6514.0,0.0,45.0,United-States,1
5448,51,Self-emp-not-inc,181139.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
12991,34,Local-gov,79190.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,50.0,United-States,0
7451,44,Self-emp-not-inc,106900.0,Bachelors,13.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
11661,29,Private,249463.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,0
1521,58,Private,31137.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,3464.0,0.0,60.0,United-States,0
3329,57,State-gov,229270.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0.0,1579.0,37.0,United-States,0
4332,74,Self-emp-inc,148003.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,6.0,United-States,1
12759,48,Local-gov,127675.0,Masters,14.0,Widowed,Prof-specialty,Unmarried,White,Female,0.0,0.0,44.0,United-States,0
16116,52,Private,259323.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1
135,57,Private,244478.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,48.0,United-States,0
3728,50,State-gov,392668.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1
3474,36,Private,126675.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,United-States,0
7678,46,Private,212162.0,5th-6th,3.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,40.0,United-States,0
15561,35,Federal-gov,316582.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,7298.0,0.0,40.0,United-States,1
5187,21,Private,153542.0,10th,6.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,30.0,United-States,0
754,34,Private,361978.0,HS-grad,9.0,Divorced,Craft-repair,Unmarried,Black,Female,1471.0,0.0,40.0,United-States,0
922,37,Private,116409.0,Prof-school,15.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
4758,37,Private,393673.0,12th,8.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,45.0,United-States,0
9062,20,Private,190916.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,40.0,United-States,0
10212,29,Local-gov,128091.0,HS-grad,9.0,Never-married,Transport-moving,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
9237,42,Private,328239.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,30.0,United-States,0
14752,34,Private,139753.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,2174.0,0.0,50.0,United-States,0
6296,62,Self-emp-inc,191520.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,80.0,United-States,1
8749,26,Private,488459.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
2028,40,Private,83827.0,Some-college,10.0,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,40.0,England,0
10105,46,Self-emp-inc,211020.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,60.0,Germany,1
5627,37,Private,188391.0,Assoc-acdm,12.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,46.0,United-States,0
15683,22,Private,193027.0,HS-grad,9.0,Married-spouse-absent,Sales,Unmarried,White,Female,0.0,0.0,30.0,United-States,0
5041,28,State-gov,189346.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,0
3637,25,Private,205337.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1
4380,44,Private,374423.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,1902.0,40.0,United-States,1
8679,29,Local-gov,90956.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,0
13745,53,Private,98561.0,HS-grad,9.0,Widowed,Tech-support,Not-in-family,White,Male,0.0,0.0,39.0,United-States,1
8815,64,Self-emp-not-inc,169604.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,30.0,United-States,1
10501,66,Private,171331.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,1
14086,25,Private,176981.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,0
9059,25,Private,207965.0,Bachelors,13.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,60.0,United-States,0
9440,51,Private,165278.0,Assoc-voc,11.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,46.0,United-States,1
1155,43,Private,115562.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,50.0,United-States,1
10396,45,Private,168195.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,42.0,United-States,0
14891,42,Federal-gov,88909.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
14936,33,Local-gov,255058.0,Bachelors,13.0,Divorced,Prof-specialty,Own-child,White,Male,0.0,2339.0,40.0,United-States,0
1996,35,Private,237943.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0
4817,34,Private,49469.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0
4048,37,State-gov,195843.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,5013.0,0.0,40.0,United-States,0
11728,50,Private,174655.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1887.0,40.0,United-States,1
454,45,Private,155664.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,44.0,United-States,0
1056,41,State-gov,124520.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1
2698,37,Private,211168.0,Some-college,10.0,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,35.0,United-States,0
2357,59,Private,249814.0,HS-grad,9.0,Separated,Other-service,Not-in-family,White,Female,0.0,0.0,37.0,United-States,0
8925,59,Private,188872.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,1
7999,59,Private,178282.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7688.0,0.0,40.0,United-States,1
2023,32,Self-emp-not-inc,38158.0,Assoc-voc,11.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,7298.0,0.0,70.0,United-States,1
5788,31,Private,117719.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,Portugal,0
4799,29,State-gov,48634.0,Bachelors,13.0,Never-married,Protective-serv,Own-child,White,Female,0.0,0.0,40.0,United-States,0
11170,31,Private,247328.0,5th-6th,3.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,30.0,El-Salvador,0
4479,42,Private,261929.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,1
1319,27,Private,312939.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,0
14329,35,Private,174503.0,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
8450,43,State-gov,185619.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,35.0,United-States,1
2847,38,Private,187847.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,0
13027,48,Self-emp-not-inc,121424.0,Bachelors,13.0,Separated,Tech-support,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0
11478,30,Private,92531.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,1
2684,38,Private,91857.0,HS-grad,9.0,Divorced,Other-service,Other-relative,White,Male,0.0,0.0,40.0,United-States,0
13390,36,Private,196554.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,40.0,United-States,1
14991,34,Private,329288.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386.0,0.0,55.0,United-States,1
2091,50,Private,114758.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1
8638,20,Private,163333.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,0.0,20.0,United-States,0
4694,49,Self-emp-not-inc,34845.0,Assoc-voc,11.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,48.0,United-States,0
8665,22,Private,161638.0,HS-grad,9.0,Never-married,Machine-op-inspct,Other-relative,White,Female,0.0,0.0,40.0,Columbia,0
11345,31,Private,82393.0,Some-college,10.0,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,30.0,Philippines,0
6898,38,Self-emp-not-inc,589838.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,47.0,United-States,0
1100,39,Private,191103.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,54.0,United-States,0
12875,39,Private,161295.0,Assoc-acdm,12.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,1
5249,52,State-gov,108836.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,48.0,United-States,1
6488,30,Private,77143.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,Black,Male,0.0,0.0,25.0,United-States,0
2102,31,Private,173473.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,45.0,United-States,1
6734,41,Private,110318.0,Masters,14.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,30.0,United-States,0
5865,28,Private,164575.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,0
4497,38,Private,259972.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0
4567,61,Private,215789.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
10883,26,Private,177635.0,12th,8.0,Married-spouse-absent,Transport-moving,Unmarried,White,Male,0.0,0.0,40.0,Mexico,0
10084,45,Private,216414.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688.0,0.0,50.0,United-States,1
13916,25,Private,203833.0,10th,6.0,Never-married,Farming-fishing,Not-in-family,Black,Male,0.0,0.0,35.0,Haiti,0
5567,32,Self-emp-not-inc,33124.0,Bachelors,13.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,35.0,United-States,0
13944,48,Private,35406.0,Assoc-voc,11.0,Separated,Other-service,Not-in-family,White,Female,0.0,0.0,30.0,United-States,0
1372,39,Self-emp-not-inc,267412.0,Assoc-voc,11.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,0
406,35,Private,179481.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,55.0,United-States,0
2707,27,Self-emp-not-inc,209301.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,0
8330,40,Self-emp-not-inc,33474.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,0
838,37,Private,50380.0,11th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,0
4881,48,Private,259873.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,0
14278,27,Private,237466.0,Bachelors,13.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,30.0,United-States,0
1855,22,Private,137876.0,Some-college,10.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,20.0,United-States,0
10696,24,Local-gov,244413.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,Black,Male,0.0,0.0,35.0,Dominican-Republic,0
15242,23,Private,148948.0,11th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,0
2902,44,Local-gov,339346.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,10520.0,0.0,60.0,United-States,1
7466,50,Private,53497.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
13932,42,Private,89003.0,Bachelors,13.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,50.0,United-States,0
